Audio File,Similar Files
000895.mp3,"000895.mp3:0.00,000249.mp3:56.36,000504.mp3:61.69,003723.mp3:73.34,003909.mp3:78.01"
000327.mp3,"000327.mp3:0.00,000356.mp3:36.02,003768.mp3:41.62,003260.mp3:52.05,000664.mp3:53.12"
000653.mp3,"000653.mp3:0.00,000522.mp3:36.59,000942.mp3:36.72,003479.mp3:37.22,003752.mp3:38.02"
000824.mp3,"000824.mp3:0.00,003988.mp3:31.81,000827.mp3:36.49,000634.mp3:62.53,000635.mp3:67.44"
000772.mp3,"000772.mp3:0.00,003948.mp3:22.66,003946.mp3:22.75,003942.mp3:24.60,003957.mp3:39.69"
000529.mp3,"000529.mp3:0.00,003662.mp3:29.30,003869.mp3:32.25,003875.mp3:32.67,003613.mp3:39.22"
000444.mp3,"000444.mp3:0.00,003651.mp3:40.71,003756.mp3:43.50,000134.mp3:43.51,000398.mp3:43.56"
000511.mp3,"000511.mp3:0.00,003406.mp3:49.18,003583.mp3:51.33,000466.mp3:51.86,003811.mp3:54.44"
000773.mp3,"000773.mp3:0.00,000856.mp3:55.32,000757.mp3:61.31,000836.mp3:69.53,000704.mp3:70.31"
000734.mp3,"000734.mp3:0.00,003670.mp3:36.85,003579.mp3:40.29,003688.mp3:41.98,003794.mp3:43.73"
000435.mp3,"000435.mp3:0.00,003367.mp3:57.69,000030.mp3:71.09,003633.mp3:76.91,003636.mp3:83.40"
000771.mp3,"000771.mp3:0.00,003932.mp3:67.54,000253.mp3:68.41,000578.mp3:77.21,000855.mp3:77.26"
000326.mp3,"000326.mp3:0.00,003461.mp3:23.85,000210.mp3:24.91,000171.mp3:31.35,003475.mp3:32.30"
000707.mp3,"000707.mp3:0.00,000144.mp3:64.04,000993.mp3:66.33,003648.mp3:67.92,000576.mp3:69.91"
000502.mp3,"000502.mp3:0.00,000651.mp3:40.35,003499.mp3:41.97,003497.mp3:50.12,003756.mp3:52.34"
000784.mp3,"000784.mp3:0.00,000663.mp3:76.17,000363.mp3:104.07,003566.mp3:106.78,003456.mp3:120.64"
000775.mp3,"000775.mp3:0.00,000854.mp3:63.82,000841.mp3:84.88,000864.mp3:102.15,000858.mp3:109.52"
000720.mp3,"000720.mp3:0.00,003579.mp3:54.97,003276.mp3:55.09,003688.mp3:55.75,000736.mp3:57.61"
000557.mp3,"000557.mp3:0.00,000048.mp3:28.55,003596.mp3:41.29,000586.mp3:55.83,003319.mp3:69.98"
000489.mp3,"000489.mp3:0.00,003397.mp3:37.56,003859.mp3:70.12,003936.mp3:72.48,003951.mp3:76.67"
000543.mp3,"000543.mp3:0.00,003678.mp3:46.50,003916.mp3:55.62,000932.mp3:59.27,003787.mp3:59.82"
000523.mp3,"000523.mp3:0.00,003466.mp3:30.40,000211.mp3:36.76,000983.mp3:39.65,000531.mp3:41.04"
000142.mp3,"000142.mp3:0.00,003680.mp3:30.57,003612.mp3:33.16,003277.mp3:39.25,003491.mp3:44.26"
000611.mp3,"000611.mp3:0.00,003285.mp3:36.66,000624.mp3:38.74,000163.mp3:45.50,000364.mp3:47.08"
000790.mp3,"000790.mp3:0.00,000419.mp3:36.07,003406.mp3:42.98,000570.mp3:45.10,000466.mp3:46.08"
000659.mp3,"000659.mp3:0.00,000932.mp3:44.18,003916.mp3:49.81,000338.mp3:50.56,003483.mp3:50.60"
000168.mp3,"000168.mp3:0.00,003886.mp3:37.26,003448.mp3:46.72,003774.mp3:72.39,003451.mp3:78.59"
000662.mp3,"000662.mp3:0.00,000973.mp3:63.64,000940.mp3:76.66,000434.mp3:109.61,000387.mp3:111.30"
000343.mp3,"000343.mp3:0.00,000663.mp3:69.13,003566.mp3:81.78,003291.mp3:83.31,000353.mp3:86.88"
000818.mp3,"000818.mp3:0.00,003268.mp3:80.91,003608.mp3:83.94,000558.mp3:88.14,000770.mp3:112.42"
000907.mp3,"000907.mp3:0.00,000950.mp3:9.74,000572.mp3:28.83,000943.mp3:37.78,000306.mp3:38.42"
000192.mp3,"000192.mp3:0.00,000877.mp3:199.56,003633.mp3:208.64,000436.mp3:215.10,000934.mp3:226.06"
000540.mp3,"000540.mp3:0.00,003260.mp3:43.09,003961.mp3:45.65,003923.mp3:50.21,000956.mp3:55.55"
000002.mp3,"000002.mp3:0.00,003571.mp3:36.23,000774.mp3:52.00,000860.mp3:58.57,000741.mp3:62.17"
000973.mp3,"000973.mp3:0.00,000940.mp3:20.40,000662.mp3:63.64,000434.mp3:72.81,000387.mp3:75.97"
000212.mp3,"000212.mp3:0.00,003649.mp3:38.28,003859.mp3:42.84,003951.mp3:43.99,003936.mp3:46.40"
000450.mp3,"000450.mp3:0.00,003458.mp3:47.63,000433.mp3:53.38,000532.mp3:67.70,003955.mp3:67.81"
000936.mp3,"000936.mp3:0.00,003952.mp3:57.73,000030.mp3:69.16,000694.mp3:70.99,000578.mp3:74.25"
000452.mp3,"000452.mp3:0.00,000965.mp3:52.06,003934.mp3:54.85,000155.mp3:70.81,000695.mp3:81.15"
000170.mp3,"000170.mp3:0.00,003580.mp3:45.27,003793.mp3:51.93,003925.mp3:53.63,000258.mp3:54.78"
000858.mp3,"000858.mp3:0.00,000836.mp3:63.20,000704.mp3:83.85,000856.mp3:94.93,000786.mp3:103.63"
000491.mp3,"000491.mp3:0.00,003630.mp3:48.27,000255.mp3:52.85,003919.mp3:54.85,003725.mp3:59.90"
000191.mp3,"000191.mp3:0.00,003898.mp3:47.00,003964.mp3:54.65,000324.mp3:56.36,003464.mp3:61.85"
000420.mp3,"000420.mp3:0.00,003869.mp3:35.29,003662.mp3:41.94,000565.mp3:45.05,003983.mp3:46.80"
000780.mp3,"000780.mp3:0.00,003456.mp3:32.85,003861.mp3:51.16,000929.mp3:55.32,003347.mp3:61.57"
000276.mp3,"000276.mp3:0.00,000282.mp3:50.68,000177.mp3:63.38,000820.mp3:75.38,000300.mp3:89.17"
000757.mp3,"000757.mp3:0.00,000856.mp3:33.34,000704.mp3:49.06,000773.mp3:61.31,000580.mp3:68.80"
000888.mp3,"000888.mp3:0.00,000333.mp3:106.42,003825.mp3:173.01,000777.mp3:224.73,003777.mp3:227.00"
000679.mp3,"000679.mp3:0.00,000478.mp3:28.30,000678.mp3:33.45,000672.mp3:33.51,003470.mp3:35.33"
000530.mp3,"000530.mp3:0.00,000496.mp3:44.41,003752.mp3:47.04,003682.mp3:49.83,000210.mp3:51.18"
000145.mp3,"000145.mp3:0.00,000668.mp3:34.10,003817.mp3:37.93,000804.mp3:38.80,003698.mp3:42.34"
000891.mp3,"000891.mp3:0.00,003853.mp3:55.79,000167.mp3:62.13,003884.mp3:71.91,003267.mp3:72.60"
000742.mp3,"000742.mp3:0.00,000441.mp3:59.40,000846.mp3:61.61,000708.mp3:73.30,000433.mp3:82.87"
000208.mp3,"000208.mp3:0.00,003687.mp3:35.08,000610.mp3:37.83,003707.mp3:39.08,000198.mp3:39.85"
000203.mp3,"000203.mp3:0.00,000158.mp3:48.15,003921.mp3:58.99,003492.mp3:61.93,003832.mp3:62.37"
000441.mp3,"000441.mp3:0.00,000742.mp3:59.40,000433.mp3:66.67,000846.mp3:67.34,000767.mp3:67.88"
000199.mp3,"000199.mp3:0.00,000571.mp3:43.86,000591.mp3:47.24,003430.mp3:47.59,003739.mp3:48.18"
000641.mp3,"000641.mp3:0.00,000983.mp3:35.55,000211.mp3:40.82,003617.mp3:48.23,000753.mp3:50.04"
000238.mp3,"000238.mp3:0.00,000901.mp3:63.93,003257.mp3:65.48,003965.mp3:66.30,003495.mp3:67.30"
000881.mp3,"000881.mp3:0.00,003629.mp3:72.25,003428.mp3:72.78,003876.mp3:74.53,003273.mp3:75.56"
000900.mp3,"000900.mp3:0.00,000310.mp3:51.38,000924.mp3:60.51,000903.mp3:60.97,000204.mp3:61.46"
000178.mp3,"000178.mp3:0.00,003722.mp3:60.50,003720.mp3:63.77,000250.mp3:64.22,000396.mp3:66.91"
000839.mp3,"000839.mp3:0.00,000844.mp3:36.98,000843.mp3:42.63,000521.mp3:45.95,000837.mp3:46.00"
000621.mp3,"000621.mp3:0.00,000625.mp3:24.71,000198.mp3:27.15,000945.mp3:38.85,000201.mp3:39.83"
000400.mp3,"000400.mp3:0.00,000345.mp3:72.02,000715.mp3:79.16,003225.mp3:85.60,003631.mp3:87.67"
000603.mp3,"000603.mp3:0.00,000207.mp3:66.76,000346.mp3:72.88,003538.mp3:86.20,000834.mp3:86.60"
000970.mp3,"000970.mp3:0.00,000985.mp3:42.18,000986.mp3:49.19,003426.mp3:66.07,003912.mp3:68.72"
000010.mp3,"000010.mp3:0.00,003891.mp3:35.25,003698.mp3:40.20,003836.mp3:43.67,003888.mp3:49.04"
000972.mp3,"000972.mp3:0.00,000046.mp3:49.53,000943.mp3:50.45,000950.mp3:54.41,003490.mp3:54.73"
000602.mp3,"000602.mp3:0.00,003487.mp3:73.79,003264.mp3:79.67,003881.mp3:79.96,003484.mp3:80.21"
000440.mp3,"000440.mp3:0.00,000964.mp3:90.71,003823.mp3:110.27,003803.mp3:146.93,003733.mp3:155.41"
000515.mp3,"000515.mp3:0.00,000445.mp3:41.12,003665.mp3:44.27,000181.mp3:46.43,003811.mp3:47.35"
000726.mp3,"000726.mp3:0.00,003924.mp3:49.74,000470.mp3:56.30,003815.mp3:61.40,003753.mp3:65.12"
000443.mp3,"000443.mp3:0.00,000766.mp3:30.10,000691.mp3:38.57,000257.mp3:47.37,000614.mp3:47.37"
000985.mp3,"000985.mp3:0.00,000970.mp3:42.18,000986.mp3:49.97,000255.mp3:53.36,003912.mp3:56.95"
000875.mp3,"000875.mp3:0.00,003424.mp3:70.81,003849.mp3:90.61,000514.mp3:94.24,003850.mp3:95.59"
000801.mp3,"000801.mp3:0.00,000883.mp3:93.95,000154.mp3:123.31,000305.mp3:123.91,000800.mp3:131.10"
000592.mp3,"000592.mp3:0.00,003285.mp3:37.34,000723.mp3:40.50,000252.mp3:44.68,000026.mp3:47.72"
000878.mp3,"000878.mp3:0.00,000974.mp3:41.32,003446.mp3:45.24,003597.mp3:46.22,000364.mp3:47.32"
000613.mp3,"000613.mp3:0.00,003655.mp3:47.16,003407.mp3:47.28,003472.mp3:49.11,003793.mp3:53.01"
000752.mp3,"000752.mp3:0.00,003627.mp3:48.85,003961.mp3:50.37,000324.mp3:54.82,003260.mp3:55.15"
000490.mp3,"000490.mp3:0.00,000147.mp3:41.97,003756.mp3:51.74,000608.mp3:57.18,000971.mp3:57.26"
000524.mp3,"000524.mp3:0.00,003351.mp3:19.68,003465.mp3:24.05,003475.mp3:30.44,003461.mp3:30.96"
000765.mp3,"000765.mp3:0.00,000776.mp3:39.98,003922.mp3:52.19,003575.mp3:69.15,000763.mp3:74.78"
000988.mp3,"000988.mp3:0.00,003905.mp3:26.71,003629.mp3:35.87,003428.mp3:46.28,003747.mp3:48.04"
000774.mp3,"000774.mp3:0.00,000860.mp3:30.00,000876.mp3:35.70,000002.mp3:52.00,003635.mp3:60.46"
000462.mp3,"000462.mp3:0.00,003476.mp3:24.85,003970.mp3:32.76,003257.mp3:37.49,003781.mp3:38.24"
000638.mp3,"000638.mp3:0.00,003884.mp3:59.72,000562.mp3:74.54,000544.mp3:91.98,003485.mp3:92.09"
000760.mp3,"000760.mp3:0.00,000739.mp3:38.13,000172.mp3:40.71,003736.mp3:53.65,003984.mp3:55.27"
000981.mp3,"000981.mp3:0.00,003687.mp3:43.05,000945.mp3:44.26,000208.mp3:45.32,003707.mp3:46.05"
000946.mp3,"000946.mp3:0.00,000971.mp3:1.93,003855.mp3:49.06,003651.mp3:55.12,000642.mp3:55.33"
000363.mp3,"000363.mp3:0.00,003637.mp3:57.74,000930.mp3:62.68,003347.mp3:75.11,000780.mp3:83.81"
000257.mp3,"000257.mp3:0.00,000152.mp3:28.77,003582.mp3:30.09,003981.mp3:38.53,003276.mp3:38.77"
000836.mp3,"000836.mp3:0.00,000704.mp3:52.12,000856.mp3:55.88,000858.mp3:63.20,000773.mp3:69.53"
003897.mp3,"003897.mp3:0.00,003964.mp3:30.98,000252.mp3:35.31,000324.mp3:37.51,003464.mp3:37.66"
003361.mp3,"003361.mp3:0.00,003864.mp3:28.66,003261.mp3:30.89,003950.mp3:34.15,003360.mp3:39.63"
003870.mp3,"003870.mp3:0.00,003548.mp3:21.46,003683.mp3:25.70,003467.mp3:27.20,003352.mp3:30.15"
003473.mp3,"003473.mp3:0.00,003941.mp3:27.30,003585.mp3:30.49,003944.mp3:30.51,003790.mp3:34.59"
003812.mp3,"003812.mp3:0.00,000144.mp3:27.98,003754.mp3:39.41,000805.mp3:40.62,000506.mp3:52.99"
003323.mp3,"003323.mp3:0.00,003322.mp3:49.56,003493.mp3:53.42,003646.mp3:55.75,000465.mp3:63.40"
003821.mp3,"003821.mp3:0.00,000468.mp3:29.36,003650.mp3:55.25,003822.mp3:56.54,003369.mp3:56.61"
003850.mp3,"003850.mp3:0.00,003829.mp3:39.91,003424.mp3:48.42,003849.mp3:62.17,003350.mp3:70.05"
003959.mp3,"003959.mp3:0.00,003895.mp3:24.46,003321.mp3:35.35,000796.mp3:35.35,003360.mp3:35.46"
003630.mp3,"003630.mp3:0.00,000491.mp3:48.27,003919.mp3:48.44,000878.mp3:52.76,000252.mp3:54.04"
003494.mp3,"003494.mp3:0.00,003738.mp3:23.87,000788.mp3:38.51,003862.mp3:42.63,003504.mp3:43.00"
003375.mp3,"003375.mp3:0.00,000646.mp3:30.76,000612.mp3:35.83,003625.mp3:36.12,003943.mp3:36.43"
003662.mp3,"003662.mp3:0.00,003875.mp3:22.80,003869.mp3:28.26,000529.mp3:29.30,000565.mp3:31.21"
003618.mp3,"003618.mp3:0.00,003619.mp3:16.09,003622.mp3:32.43,003800.mp3:35.79,000625.mp3:36.27"
003876.mp3,"003876.mp3:0.00,000782.mp3:43.36,000384.mp3:45.91,003427.mp3:49.26,000604.mp3:53.75"
003257.mp3,"003257.mp3:0.00,000462.mp3:37.49,003970.mp3:38.50,003781.mp3:41.63,003384.mp3:42.07"
003971.mp3,"003971.mp3:0.00,003490.mp3:36.59,003969.mp3:41.32,000352.mp3:42.06,003258.mp3:45.73"
003667.mp3,"003667.mp3:0.00,003874.mp3:30.82,003553.mp3:42.11,003752.mp3:42.14,003491.mp3:42.91"
003573.mp3,"003573.mp3:0.00,000757.mp3:72.63,000580.mp3:76.13,000856.mp3:86.80,000704.mp3:105.48"
003373.mp3,"003373.mp3:0.00,003371.mp3:21.52,000513.mp3:35.19,003470.mp3:35.33,003316.mp3:40.04"
003495.mp3,"003495.mp3:0.00,000901.mp3:32.01,000879.mp3:35.99,003965.mp3:40.01,003784.mp3:50.48"
003689.mp3,"003689.mp3:0.00,000528.mp3:26.92,000977.mp3:33.19,000476.mp3:33.25,003462.mp3:33.35"
003291.mp3,"003291.mp3:0.00,003345.mp3:67.76,000353.mp3:70.78,003454.mp3:74.39,003398.mp3:78.59"
003286.mp3,"003286.mp3:0.00,000197.mp3:32.20,000165.mp3:35.05,003289.mp3:39.28,000906.mp3:46.59"
003490.mp3,"003490.mp3:0.00,003969.mp3:34.98,003971.mp3:36.59,003258.mp3:37.10,003357.mp3:37.37"
003664.mp3,"003664.mp3:0.00,003831.mp3:37.40,000156.mp3:38.27,000339.mp3:45.39,000157.mp3:50.74"
003722.mp3,"003722.mp3:0.00,003720.mp3:32.16,003721.mp3:32.32,000250.mp3:44.45,000178.mp3:60.50"
003446.mp3,"003446.mp3:0.00,000163.mp3:26.22,000624.mp3:38.81,000364.mp3:41.02,000878.mp3:45.24"
003941.mp3,"003941.mp3:0.00,003947.mp3:22.91,003585.mp3:27.04,003473.mp3:27.30,003944.mp3:32.02"
003695.mp3,"003695.mp3:0.00,003406.mp3:34.55,003665.mp3:38.80,003815.mp3:38.87,003583.mp3:39.33"
003263.mp3,"003263.mp3:0.00,003380.mp3:76.51,003264.mp3:79.53,003734.mp3:83.90,003903.mp3:87.19"
003455.mp3,"003455.mp3:0.00,000429.mp3:57.85,000318.mp3:58.66,003777.mp3:62.45,003408.mp3:68.13"
003797.mp3,"003797.mp3:0.00,003491.mp3:24.51,003752.mp3:28.31,000653.mp3:38.85,003612.mp3:40.31"
003899.mp3,"003899.mp3:0.00,000645.mp3:25.09,003625.mp3:26.68,003479.mp3:32.19,003353.mp3:36.53"
003499.mp3,"003499.mp3:0.00,000398.mp3:30.86,003493.mp3:31.51,000651.mp3:37.64,003751.mp3:39.94"
003975.mp3,"003975.mp3:0.00,003764.mp3:40.95,000254.mp3:42.57,000916.mp3:48.01,003845.mp3:51.36"
003535.mp3,"003535.mp3:0.00,003272.mp3:31.86,000571.mp3:39.67,000164.mp3:48.97,000956.mp3:50.19"
003425.mp3,"003425.mp3:0.00,003273.mp3:36.53,003270.mp3:47.01,003747.mp3:49.20,003428.mp3:51.27"
003359.mp3,"003359.mp3:0.00,003954.mp3:28.40,003708.mp3:28.92,003972.mp3:35.19,003586.mp3:36.29"
003372.mp3,"003372.mp3:0.00,003918.mp3:42.23,003380.mp3:66.12,003534.mp3:79.50,003846.mp3:82.43"
003622.mp3,"003622.mp3:0.00,003468.mp3:26.80,003882.mp3:27.24,000565.mp3:29.75,003619.mp3:31.98"
003532.mp3,"003532.mp3:0.00,003379.mp3:35.71,003914.mp3:37.95,003926.mp3:42.00,003742.mp3:42.44"
003765.mp3,"003765.mp3:0.00,003711.mp3:41.85,000886.mp3:63.36,000189.mp3:74.30,000987.mp3:77.49"
003867.mp3,"003867.mp3:0.00,003714.mp3:36.31,003476.mp3:40.19,003502.mp3:43.56,000416.mp3:47.14"
003790.mp3,"003790.mp3:0.00,003958.mp3:23.53,003473.mp3:34.59,003917.mp3:37.19,000421.mp3:37.85"
003902.mp3,"003902.mp3:0.00,000615.mp3:81.30,000799.mp3:104.87,003481.mp3:107.66,003558.mp3:114.47"
003914.mp3,"003914.mp3:0.00,000962.mp3:35.34,003379.mp3:37.12,003532.mp3:37.95,003591.mp3:40.73"
003315.mp3,"003315.mp3:0.00,003365.mp3:163.04,003364.mp3:243.51,003363.mp3:273.04,003809.mp3:2043.09"
003406.mp3,"003406.mp3:0.00,003815.mp3:27.30,000466.mp3:28.70,000419.mp3:33.93,003695.mp3:34.55"
003857.mp3,"003857.mp3:0.00,003589.mp3:37.34,000967.mp3:42.09,000461.mp3:46.23,000948.mp3:47.82"
003709.mp3,"003709.mp3:0.00,000205.mp3:63.32,000418.mp3:73.02,000202.mp3:75.00,003426.mp3:83.62"
003610.mp3,"003610.mp3:0.00,000942.mp3:61.18,000628.mp3:66.18,000619.mp3:66.53,000653.mp3:71.24"
003399.mp3,"003399.mp3:0.00,003746.mp3:41.01,003488.mp3:48.21,000725.mp3:68.57,003447.mp3:80.17"
003581.mp3,"003581.mp3:0.00,003658.mp3:23.70,003551.mp3:30.04,003845.mp3:30.10,003657.mp3:35.08"
003537.mp3,"003537.mp3:0.00,003482.mp3:46.84,003852.mp3:50.84,000835.mp3:52.72,000160.mp3:54.65"
003608.mp3,"003608.mp3:0.00,000770.mp3:56.08,000818.mp3:83.94,000430.mp3:88.11,000558.mp3:97.27"
003915.mp3,"003915.mp3:0.00,003498.mp3:38.94,003449.mp3:41.51,000516.mp3:42.04,003483.mp3:46.04"
003974.mp3,"003974.mp3:0.00,003987.mp3:24.22,000719.mp3:27.94,003890.mp3:41.36,000256.mp3:46.64"
003700.mp3,"003700.mp3:0.00,003760.mp3:24.54,003605.mp3:42.11,000492.mp3:48.17,000722.mp3:48.57"
003819.mp3,"003819.mp3:0.00,000588.mp3:36.64,003318.mp3:42.64,000608.mp3:46.32,003989.mp3:46.73"
003729.mp3,"003729.mp3:0.00,003671.mp3:74.74,000181.mp3:83.77,003693.mp3:86.65,003753.mp3:87.16"
003916.mp3,"003916.mp3:0.00,000969.mp3:26.93,003787.mp3:42.73,000593.mp3:43.43,003921.mp3:46.86"
003872.mp3,"003872.mp3:0.00,003868.mp3:13.36,003786.mp3:21.32,003696.mp3:24.17,003459.mp3:24.36"
003989.mp3,"003989.mp3:0.00,000588.mp3:29.57,003699.mp3:44.05,003819.mp3:46.73,000839.mp3:52.85"
003647.mp3,"003647.mp3:0.00,003888.mp3:36.09,000838.mp3:41.09,000991.mp3:41.31,003891.mp3:41.43"
003891.mp3,"003891.mp3:0.00,003888.mp3:27.40,003836.mp3:29.63,003684.mp3:33.23,000010.mp3:35.25"
003269.mp3,"003269.mp3:0.00,003624.mp3:29.67,000655.mp3:31.18,003278.mp3:31.29,003794.mp3:31.40"
003386.mp3,"003386.mp3:0.00,003860.mp3:43.43,003607.mp3:45.23,003953.mp3:46.02,000788.mp3:46.61"
003905.mp3,"003905.mp3:0.00,000988.mp3:26.71,003629.mp3:38.97,003904.mp3:49.07,000986.mp3:54.58"
003559.mp3,"003559.mp3:0.00,003598.mp3:36.77,000303.mp3:48.08,000832.mp3:49.11,000833.mp3:52.92"
003591.mp3,"003591.mp3:0.00,003914.mp3:40.73,000962.mp3:48.38,003588.mp3:58.62,000354.mp3:66.51"
003352.mp3,"003352.mp3:0.00,003467.mp3:25.54,000577.mp3:26.62,003783.mp3:28.64,003870.mp3:30.15"
003776.mp3,"003776.mp3:0.00,003953.mp3:41.73,003860.mp3:43.46,003321.mp3:47.70,003935.mp3:50.00"
003353.mp3,"003353.mp3:0.00,000522.mp3:35.21,003479.mp3:35.24,003435.mp3:35.93,003612.mp3:36.47"
003764.mp3,"003764.mp3:0.00,000458.mp3:32.65,003845.mp3:37.92,003975.mp3:40.95,000254.mp3:42.64"
003691.mp3,"003691.mp3:0.00,003279.mp3:33.34,000237.mp3:36.84,000896.mp3:40.72,000501.mp3:41.32"
003657.mp3,"003657.mp3:0.00,003658.mp3:18.82,003659.mp3:25.42,003581.mp3:35.08,000682.mp3:35.49"
003487.mp3,"003487.mp3:0.00,000602.mp3:73.79,003484.mp3:80.73,003734.mp3:89.98,003264.mp3:106.95"
003839.mp3,"003839.mp3:0.00,003582.mp3:28.87,000386.mp3:30.98,000469.mp3:39.95,000257.mp3:40.95"
003816.mp3,"003816.mp3:0.00,000258.mp3:24.01,000426.mp3:38.75,000139.mp3:41.97,003811.mp3:45.22"
003820.mp3,"003820.mp3:0.00,003810.mp3:14.68,003408.mp3:48.33,000695.mp3:52.46,000486.mp3:54.03"
003925.mp3,"003925.mp3:0.00,003793.mp3:29.25,003792.mp3:35.55,003407.mp3:35.82,003669.mp3:37.81"
003539.mp3,"003539.mp3:0.00,003424.mp3:60.38,003850.mp3:95.03,003829.mp3:98.31,000875.mp3:104.48"
003534.mp3,"003534.mp3:0.00,003846.mp3:43.30,000787.mp3:50.82,003380.mp3:59.98,003918.mp3:60.55"
003769.mp3,"003769.mp3:0.00,000949.mp3:36.22,000591.mp3:40.69,000571.mp3:45.14,000537.mp3:48.46"
003287.mp3,"003287.mp3:0.00,000483.mp3:31.79,000796.mp3:37.13,000788.mp3:37.23,003471.mp3:37.45"
003433.mp3,"003433.mp3:0.00,000982.mp3:30.55,003719.mp3:36.14,003477.mp3:36.20,000520.mp3:36.70"
003954.mp3,"003954.mp3:0.00,003359.mp3:28.40,003972.mp3:41.71,003708.mp3:42.03,003355.mp3:43.02"
003356.mp3,"003356.mp3:0.00,000664.mp3:35.48,000990.mp3:39.78,000984.mp3:47.17,003627.mp3:48.91"
003906.mp3,"003906.mp3:0.00,000779.mp3:48.93,000411.mp3:53.88,003627.mp3:55.12,000404.mp3:55.71"
003598.mp3,"003598.mp3:0.00,003559.mp3:36.77,000832.mp3:47.81,000833.mp3:49.39,003664.mp3:64.22"
003826.mp3,"003826.mp3:0.00,000410.mp3:41.06,003586.mp3:46.77,000412.mp3:59.25,000661.mp3:60.41"
003786.mp3,"003786.mp3:0.00,003872.mp3:21.32,003459.mp3:26.47,003868.mp3:26.96,003617.mp3:28.60"
003725.mp3,"003725.mp3:0.00,000250.mp3:50.08,000173.mp3:58.11,000255.mp3:58.57,000491.mp3:59.90"
003557.mp3,"003557.mp3:0.00,000961.mp3:49.50,003394.mp3:54.29,003938.mp3:65.77,000785.mp3:70.17"
003271.mp3,"003271.mp3:0.00,003265.mp3:72.33,003429.mp3:73.06,000351.mp3:74.62,000872.mp3:91.80"
003946.mp3,"003946.mp3:0.00,003948.mp3:7.92,003942.mp3:16.07,000772.mp3:22.75,003944.mp3:27.46"
003493.mp3,"003493.mp3:0.00,003751.mp3:28.71,003499.mp3:31.51,000398.mp3:46.22,003892.mp3:46.87"
003575.mp3,"003575.mp3:0.00,003922.mp3:38.36,000776.mp3:54.63,000845.mp3:59.31,000674.mp3:62.87"
003324.mp3,"003324.mp3:0.00,003771.mp3:37.37,003285.mp3:39.50,000591.mp3:42.88,000949.mp3:43.29"
003692.mp3,"003692.mp3:0.00,003984.mp3:26.77,003613.mp3:29.21,000172.mp3:31.66,003351.mp3:32.52"
003945.mp3,"003945.mp3:0.00,003521.mp3:28.43,003738.mp3:32.22,003489.mp3:32.56,000630.mp3:32.61"
003454.mp3,"003454.mp3:0.00,003776.mp3:58.95,003261.mp3:62.30,000353.mp3:62.91,003402.mp3:64.88"
003782.mp3,"003782.mp3:0.00,003781.mp3:28.72,003732.mp3:31.99,003970.mp3:40.08,000442.mp3:44.51"
003362.mp3,"003362.mp3:0.00,003656.mp3:74.49,003960.mp3:84.80,003704.mp3:87.94,003266.mp3:98.54"
003445.mp3,"003445.mp3:0.00,003747.mp3:38.48,003289.mp3:43.14,000213.mp3:44.32,000906.mp3:45.27"
003896.mp3,"003896.mp3:0.00,003469.mp3:35.04,000526.mp3:40.60,003744.mp3:42.67,003477.mp3:43.40"
003285.mp3,"003285.mp3:0.00,003771.mp3:34.42,000611.mp3:36.66,000592.mp3:37.34,003324.mp3:39.50"
003626.mp3,"003626.mp3:0.00,003582.mp3:40.79,003703.mp3:41.69,003839.mp3:44.08,000386.mp3:51.09"
003467.mp3,"003467.mp3:0.00,003352.mp3:25.54,003870.mp3:27.20,000577.mp3:29.96,003548.mp3:30.57"
003799.mp3,"003799.mp3:0.00,000938.mp3:145.10,000643.mp3:171.91,000758.mp3:172.04,000998.mp3:202.37"
003708.mp3,"003708.mp3:0.00,003972.mp3:19.31,003359.mp3:28.92,000622.mp3:37.17,000484.mp3:39.95"
003427.mp3,"003427.mp3:0.00,000782.mp3:32.20,003876.mp3:49.26,000814.mp3:49.91,000304.mp3:51.16"
003849.mp3,"003849.mp3:0.00,003350.mp3:33.38,003829.mp3:47.10,003850.mp3:62.17,003865.mp3:69.38"
003363.mp3,"003363.mp3:0.00,003364.mp3:29.57,003365.mp3:110.02,003315.mp3:273.04,003809.mp3:2312.41"
003469.mp3,"003469.mp3:0.00,003744.mp3:32.78,003477.mp3:33.26,003896.mp3:35.04,000422.mp3:39.78"
003723.mp3,"003723.mp3:0.00,000504.mp3:60.50,000895.mp3:73.34,000249.mp3:86.07,000481.mp3:97.38"
003681.mp3,"003681.mp3:0.00,003668.mp3:27.02,000527.mp3:31.01,003697.mp3:32.99,003593.mp3:33.71"
003514.mp3,"003514.mp3:0.00,000660.mp3:39.55,000145.mp3:47.28,000885.mp3:50.30,003779.mp3:53.77"
003930.mp3,"003930.mp3:0.00,003516.mp3:59.71,000339.mp3:60.08,003259.mp3:65.85,003664.mp3:65.92"
003583.mp3,"003583.mp3:0.00,003665.mp3:29.13,003695.mp3:39.33,003755.mp3:40.34,003666.mp3:44.57"
003658.mp3,"003658.mp3:0.00,003657.mp3:18.82,003581.mp3:23.70,003659.mp3:30.64,003551.mp3:34.35"
003432.mp3,"003432.mp3:0.00,000369.mp3:29.52,003883.mp3:44.91,000255.mp3:45.95,000350.mp3:46.66"
003571.mp3,"003571.mp3:0.00,000002.mp3:36.23,000741.mp3:40.15,003569.mp3:48.83,000861.mp3:58.62"
